x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.14,2019-04-14 00:00:00,AB,2019,4,14,4.3,,-1.1,,9.7,,0,,,,,,0,,33,,50,,0,,13.7,,33,,76,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.15,2019-04-15 00:00:00,AB,2019,4,15,2.5,,-4.8,,9.7,,0,,,,,,0,,20,,38,,0,,15.5,,23,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.16,2019-04-16 00:00:00,AB,2019,4,16,2.7,,-6.9,,12.3,,0,,,,,,,,,,,,0,,15.3,,19,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.17,2019-04-17 00:00:00,AB,2019,4,17,7.7,,0.4,,15.1,,0,,,,,,,,28,,55,,0,,10.3,,15,,60,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.18,2019-04-18 00:00:00,AB,2019,4,18,10,,-0.4,,20.4,,0,,,,,,,,30,,38,,0,,8,,21,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.19,2019-04-19 00:00:00,AB,2019,4,19,6.6,,2.3,,11,,0,,,,,,,,1,,46,,0,,11.4,,52,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.20,2019-04-20 00:00:00,AB,2019,4,20,5,,-0.2,,10.2,,0,,,,,,0,,,,,,0,,13,,30,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.21,2019-04-21 00:00:00,AB,2019,4,21,7.7,,-1,,16.5,,0,,,,,,,,16,,34,,0,,10.3,,14,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.22,2019-04-22 00:00:00,AB,2019,4,22,8.9,,-2.3,,20.1,,0,,,,,,,,26,,61,,0,,9.1,,16,,55,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.23,2019-04-23 00:00:00,AB,2019,4,23,10,,1.9,,18.1,,0,,,,,,,,29,,51,,0,,8,,14,,74,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.24,2019-04-24 00:00:00,AB,2019,4,24,7.1,,-0.3,,14.5,,0,,,,,,,,2,,57,,0,,10.9,,23,,68,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.25,2019-04-25 00:00:00,AB,2019,4,25,4.5,,-3.5,,12.6,,0,,,,,,,,20,,36,,0,,13.5,,18,,59,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.26,2019-04-26 00:00:00,AB,2019,4,26,4.5,,-0.6,,9.7,,0.2,,,,,,,,6,,37,,0,,13.5,,31,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.27,2019-04-27 00:00:00,AB,2019,4,27,1.1,,-2.6,,4.8,,5.9,,,,,,,,1,,80,,0,,16.9,,70,,96,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.28,2019-04-28 00:00:00,AB,2019,4,28,-1.3,,-5.1,,2.6,,1.4,,,,,,3,,35,,45,,0,,19.3,,32,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.29,2019-04-29 00:00:00,AB,2019,4,29,-0.6,,-6.3,,5.1,,0,,,,,,,,,,,,0,,18.6,,28,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.4.30,2019-04-30 00:00:00,AB,2019,4,30,-1.2,,-5.9,,3.5,,0,,,,,,,,34,,51,,0,,19.2,,46,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.1,2019-05-01 00:00:00,AB,2019,5,1,2.2,,-2.7,,7.1,,0,,,,,,,,35,,31,,0,,15.8,,40,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.2,2019-05-02 00:00:00,AB,2019,5,2,5.2,,-0.6,,10.9,,3.8,,,,,,,,1,,49,,0,,12.8,,41,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.3,2019-05-03 00:00:00,AB,2019,5,3,3.7,,-0.6,,8,,0,,,,,,0,,34,,41,,0,,14.3,,57,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.4,2019-05-04 00:00:00,AB,2019,5,4,-1.5,,-2.8,,-0.2,,2.7,,,,,,,,,,,,0,,19.5,,81,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.5,2019-05-05 00:00:00,AB,2019,5,5,-0.5,,-3.7,,2.8,,1.1,,,,,,3,,,,,,0,,18.5,,74,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.6,2019-05-06 00:00:00,AB,2019,5,6,4.2,,-3.7,,12,,0,,,,,,,,,,,,0,,13.8,,34,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.7,2019-05-07 00:00:00,AB,2019,5,7,5.7,,0.5,,10.9,,5.2,,,,,,,,35,,47,,0,,12.3,,52,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.8,2019-05-08 00:00:00,AB,2019,5,8,7.1,,1.4,,12.9,,1.7,,,,,,,,1,,42,,0,,10.9,,47,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.9,2019-05-09 00:00:00,AB,2019,5,9,9.7,,1.7,,17.6,,0.6,,,,,,,,,,,,0,,8.3,,24,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.10,2019-05-10 00:00:00,AB,2019,5,10,12,,4.9,,19.2,,0,,,,,,,,33,,59,,0,,6,,28,,66,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.11,2019-05-11 00:00:00,AB,2019,5,11,12,,0.4,,23.7,,0,,,,,,,,,,,,0,,6,,20,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.12,2019-05-12 00:00:00,AB,2019,5,12,16,,10.7,,21.3,,0,,,,,,,,36,,40,,0,,2,,27,,60,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.13,2019-05-13 00:00:00,AB,2019,5,13,12.3,,5.4,,19.3,,0,,,,,,,,1,,40,,0,,5.7,,24,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.14,2019-05-14 00:00:00,AB,2019,5,14,14.1,,8.2,,20,,0.4,,,,,,,,18,,34,,0,,3.9,,32,,80,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.15,2019-05-15 00:00:00,AB,2019,5,15,12.6,,7.8,,17.4,,0.2,,,,,,,,2,,44,,0,,5.4,,38,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.16,2019-05-16 00:00:00,AB,2019,5,16,6.9,,5.5,,8.3,,0.2,,,,,,,,12,,38,,0,,11.1,,64,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.17,2019-05-17 00:00:00,AB,2019,5,17,4.9,,2.5,,7.3,,8.4,,,,,,,,14,,37,,0,,13.1,,76,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.18,2019-05-18 00:00:00,AB,2019,5,18,4.1,,1.9,,6.3,,1.8,,,,,,,,15,,44,,0,,13.9,,73,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.19,2019-05-19 00:00:00,AB,2019,5,19,6.2,,0.8,,11.7,,0,,,,,,,,18,,36,,0,,11.8,,37,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.20,2019-05-20 00:00:00,AB,2019,5,20,3.1,,-3.1,,9.2,,0,,,,,,,,17,,39,,0,,14.9,,43,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.21,2019-05-21 00:00:00,AB,2019,5,21,5.6,,3.7,,7.4,,1.1,,,,,,,,,,,,0,,12.4,,64,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.22,2019-05-22 00:00:00,AB,2019,5,22,10.3,,2.5,,18.1,,2.2,,,,,,,,,,,,0,,7.7,,27,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.23,2019-05-23 00:00:00,AB,2019,5,23,12.7,,4.4,,21,,0,,,,,,,,34,,40,,0,,5.3,,20,,73,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.24,2019-05-24 00:00:00,AB,2019,5,24,12.2,,7,,17.4,,0,,,,,,,,30,,44,,0,,5.8,,48,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.25,2019-05-25 00:00:00,AB,2019,5,25,7.6,,2.9,,12.3,,5.1,,,,,,,,3,,39,,0,,10.4,,56,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.26,2019-05-26 00:00:00,AB,2019,5,26,8.6,,0.5,,16.7,,0.2,,,,,,,,,,,,0,,9.4,,29,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.27,2019-05-27 00:00:00,AB,2019,5,27,11.3,,2.8,,19.8,,0,,,,,,,,16,,33,,0,,6.7,,26,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.28,2019-05-28 00:00:00,AB,2019,5,28,13.4,,4.4,,22.4,,0,,,,,,,,,,,,0,,4.6,,13,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.29,2019-05-29 00:00:00,AB,2019,5,29,15.6,,4.9,,26.4,,0,,,,,,,,3,,32,,0,,2.4,,16,,75,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.30,2019-05-30 00:00:00,AB,2019,5,30,17.3,,10.1,,24.6,,0,,,,,,,,33,,48,,0,,0.7,,25,,65,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.5.31,2019-05-31 00:00:00,AB,2019,5,31,15.5,,9.3,,21.8,,0,,,,,,,,33,,32,,0,,2.5,,32,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.1,2019-06-01 00:00:00,AB,2019,6,1,16.9,,6.5,,27.2,,0,,,,,,,,19,,34,,0,,1.1,,18,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.2,2019-06-02 00:00:00,AB,2019,6,2,17,,8.2,,25.8,,0,,,,,,,,1,,39,,0,,1,,25,,61,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.3,2019-06-03 00:00:00,AB,2019,6,3,17.8,,11,,24.5,,0.2,,,,,,,,35,,66,,0,,0.2,,31,,68,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.4,2019-06-04 00:00:00,AB,2019,6,4,15.6,,8,,23.3,,0,,,,,,,,1,,57,,0,,2.4,,14,,72,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.5,2019-06-05 00:00:00,AB,2019,6,5,14.1,,5.4,,22.8,,0,,,,,,,,16,,40,,0,,3.9,,17,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.6,2019-06-06 00:00:00,AB,2019,6,6,12.4,,6.9,,18,,3.5,,,,,,,,35,,45,,0,,5.6,,40,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.7,2019-06-07 00:00:00,AB,2019,6,7,5.2,,2.1,,8.3,,14.1,,,,,,,,36,,57,,0,,12.8,,76,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.8,2019-06-08 00:00:00,AB,2019,6,8,8.7,,3.6,,13.9,,3.2,,,,,,,,33,,52,,0,,9.3,,35,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.9,2019-06-09 00:00:00,AB,2019,6,9,10.8,,2.3,,19.4,,0,,,,,,,,25,,37,,0,,7.2,,21,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.10,2019-06-10 00:00:00,AB,2019,6,10,12.5,,5.6,,19.5,,0,,,,,,,,35,,50,,0,,5.5,,28,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.11,2019-06-11 00:00:00,AB,2019,6,11,13.6,,5.9,,21.2,,0,,,,,,,,,,,,0,,4.4,,33,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.12,2019-06-12 00:00:00,AB,2019,6,12,16.6,,8,,25.1,,0,,,,,,,,,,,,0,,1.4,,23,,78,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.13,2019-06-13 00:00:00,AB,2019,6,13,19.2,,11,,27.4,,1.6,,,,,,,,1,,61,,1.2,,0,,26,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.14,2019-06-14 00:00:00,AB,2019,6,14,15,,11.2,,18.9,,1.1,,,,,,,,34,,50,,0,,3,,49,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.15,2019-06-15 00:00:00,AB,2019,6,15,15.7,,10.4,,21.1,,0,,,,,,,,34,,33,,0,,2.3,,32,,78,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.16,2019-06-16 00:00:00,AB,2019,6,16,14.4,,6.5,,22.2,,0.7,,,,,,,,34,,54,,0,,3.6,,30,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.17,2019-06-17 00:00:00,AB,2019,6,17,15.8,,7.3,,24.4,,3.4,,,,,,,,32,,50,,0,,2.2,,33,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.18,2019-06-18 00:00:00,AB,2019,6,18,15.4,,9.9,,20.9,,0,,,,,,,,34,,50,,0,,2.6,,49,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.19,2019-06-19 00:00:00,AB,2019,6,19,11.4,,7.1,,15.7,,9.4,,,,,,,,33,,53,,0,,6.6,,53,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.20,2019-06-20 00:00:00,AB,2019,6,20,9.1,,5.8,,12.4,,6.2,,,,,,,,35,,48,,0,,8.9,,58,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.21,2019-06-21 00:00:00,AB,2019,6,21,8.7,,5.3,,12,,47,,,,,,,,35,,57,,0,,9.3,,74,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.22,2019-06-22 00:00:00,AB,2019,6,22,13.7,,7.6,,19.7,,0,,,,,,,,1,,47,,0,,4.3,,38,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.23,2019-06-23 00:00:00,AB,2019,6,23,13.9,,10,,17.9,,3.3,,,,,,0,,34,,45,,0,,4.1,,43,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.24,2019-06-24 00:00:00,AB,2019,6,24,13.5,,8.5,,18.4,,0.3,,,,,,0,,35,,46,,0,,4.5,,34,,81,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.25,2019-06-25 00:00:00,AB,2019,6,25,12.8,,7.4,,18.3,,0.3,,,,,,0,,32,,52,,0,,5.2,,45,,84,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.26,2019-06-26 00:00:00,AB,2019,6,26,13.9,,7,,20.7,,0,,,,,,0,,35,,32,,0,,4.1,,31,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.27,2019-06-27 00:00:00,AB,2019,6,27,12.2,,8.1,,16.3,,22,,,,,,0,,9,,34,,0,,5.8,,73,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.28,2019-06-28 00:00:00,AB,2019,6,28,13,,4.5,,21.6,,0.2,,,,,,,,20,,37,,0,,5,,21,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.29,2019-06-29 00:00:00,AB,2019,6,29,13.7,,7,,20.4,,0.4,,,,,,0,,30,,52,,0,,4.3,,24,,76,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.6.30,2019-06-30 00:00:00,AB,2019,6,30,14.2,,7.4,,20.9,,0.3,,,,,,0,,,,,,0,,3.8,,31,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.1,2019-07-01 00:00:00,AB,2019,7,1,16.4,,8.2,,24.6,,0,,,,,,,,34,,84,,0,,1.6,,23,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.2,2019-07-02 00:00:00,AB,2019,7,2,12.2,,6.9,,17.5,,1.8,,,,,,0,,,,,,0,,5.8,,37,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.3,2019-07-03 00:00:00,AB,2019,7,3,12.5,,6.7,,18.3,,0.4,,,,,,0,,5,,34,,0,,5.5,,50,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.4,2019-07-04 00:00:00,AB,2019,7,4,9.9,,8.6,,11.3,,22.4,,,,,,0,,,,,,0,,8.1,,84,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.5,2019-07-05 00:00:00,AB,2019,7,5,11.2,,8.2,,14.3,,2.5,,,,,,0,,,,,,0,,6.8,,70,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.6,2019-07-06 00:00:00,AB,2019,7,6,16.4,,10.3,,22.4,,2.3,,,,,,0,,24,,56,,0,,1.6,,53,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.7,2019-07-07 00:00:00,AB,2019,7,7,14.1,,8.4,,19.8,,2,,,,,,0,,33,,47,,0,,3.9,,50,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.8,2019-07-08 00:00:00,AB,2019,7,8,14.4,,10.1,,18.6,,0,,,,,,0,,,,,,0,,3.6,,51,,85,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.9,2019-07-09 00:00:00,AB,2019,7,9,15.4,,10.1,,20.7,,0,,,,,,0,,8,,34,,0,,2.6,,53,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.10,2019-07-10 00:00:00,AB,2019,7,10,18.5,,11.6,,25.4,,0,,,,,,0,,23,,40,,0.5,,0,,31,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.11,2019-07-11 00:00:00,AB,2019,7,11,15.5,,9.2,,21.8,,0,,,,,,,,6,,34,,0,,2.5,,41,,95,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.12,2019-07-12 00:00:00,AB,2019,7,12,17.8,,11,,24.6,,0.2,,,,,,0,,10,,33,,0,,0.2,,31,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.13,2019-07-13 00:00:00,AB,2019,7,13,18.1,,12.1,,24.2,,0.2,,,,,,,,33,,70,,0.1,,0,,40,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.14,2019-07-14 00:00:00,AB,2019,7,14,16,,9.2,,22.8,,1,,,,,,0,,32,,58,,0,,2,,43,,88,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.15,2019-07-15 00:00:00,AB,2019,7,15,14.7,,8.4,,21,,0.4,,,,,,0,,,,,,0,,3.3,,41,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.16,2019-07-16 00:00:00,AB,2019,7,16,15.2,,11.3,,19,,19.9,,,,,,0,,31,,40,,0,,2.8,,50,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.17,2019-07-17 00:00:00,AB,2019,7,17,14.9,,7.6,,22.2,,6.2,,,,,,0,,27,,42,,0,,3.1,,40,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.18,2019-07-18 00:00:00,AB,2019,7,18,13.9,,8.9,,18.9,,0.2,,,,,,0,,32,,51,,0,,4.1,,32,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.19,2019-07-19 00:00:00,AB,2019,7,19,10.6,,6.5,,14.7,,1.8,,,,,,0,,33,,49,,0,,7.4,,43,,87,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.20,2019-07-20 00:00:00,AB,2019,7,20,14.5,,9.9,,19,,6.7,,,,,,0,,35,,38,,0,,3.5,,61,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.21,2019-07-21 00:00:00,AB,2019,7,21,13.9,,6.4,,21.3,,0.7,,,,,,0,,14,,46,,0,,4.1,,44,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.22,2019-07-22 00:00:00,AB,2019,7,22,16.7,,8.1,,25.3,,0.4,,,,,,0,,,,,,0,,1.3,,41,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.23,2019-07-23 00:00:00,AB,2019,7,23,21.3,,13.1,,29.5,,0,,,,,,0,,3,,37,,3.3,,0,,29,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.24,2019-07-24 00:00:00,AB,2019,7,24,18.4,,13.4,,23.4,,1.3,,,,,,0,,27,,72,,0.4,,0,,31,,70,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.25,2019-07-25 00:00:00,AB,2019,7,25,19.3,,13.5,,25.1,,0,,,,,,,,26,,53,,1.3,,0,,24,,53,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.26,2019-07-26 00:00:00,AB,2019,7,26,17.8,,8.6,,27,,0.2,,,,,,,,14,,32,,0,,0.2,,23,,75,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.27,2019-07-27 00:00:00,AB,2019,7,27,21.1,,13.7,,28.5,,0.2,,,,,,,,32,,80,,3.1,,0,,23,,59,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.28,2019-07-28 00:00:00,AB,2019,7,28,16.2,,10.7,,21.6,,0,,,,,,,,33,,38,,0,,1.8,,34,,79,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.29,2019-07-29 00:00:00,AB,2019,7,29,15.7,,8.2,,23.2,,0.2,,,,,,,,,,,,0,,2.3,,31,,86,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.30,2019-07-30 00:00:00,AB,2019,7,30,17.9,,9.8,,25.9,,0.9,,,,,,,,3,,51,,0,,0.1,,29,,89,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.7.31,2019-07-31 00:00:00,AB,2019,7,31,17,,8.9,,25,,0.2,,,,,,,,14,,35,,0,,1,,40,,90,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.1,2019-08-01 00:00:00,AB,2019,8,1,18.9,,11.7,,26,,0.5,,,,,,,,34,,41,,0.9,,0,,39,,91,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.2,2019-08-02 00:00:00,AB,2019,8,2,20.3,,10.1,,30.5,,0.7,,,,,,,,20,,50,,2.3,,0,,16,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.3,2019-08-03 00:00:00,AB,2019,8,3,18.4,,12.3,,24.4,,0.4,,,,,,,,1,,47,,0.4,,0,,26,,76,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.4,2019-08-04 00:00:00,AB,2019,8,4,17,,9.8,,24.2,,0.4,,,,,,,,,,,,0,,1,,26,,83,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.5,2019-08-05 00:00:00,AB,2019,8,5,17.5,,8.9,,26.2,,0.2,,,,,,,,32,,37,,0,,0.5,,28,,82,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.6,2019-08-06 00:00:00,AB,2019,8,6,15.9,,11.4,,20.4,,4,,,,,,,,5,,36,,0,,2.1,,57,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.7,2019-08-07 00:00:00,AB,2019,8,7,16.8,,10.6,,22.9,,0.6,,,,,,,,,,,,0,,1.2,,49,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.8,2019-08-08 00:00:00,AB,2019,8,8,20,,11.5,,28.5,,0,,,,,,,,,,,,2,,0,,24,,92,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.9,2019-08-09 00:00:00,AB,2019,8,9,14.1,,10.6,,17.7,,0.4,,,,,,,,34,,37,,0,,3.9,,71,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.10,2019-08-10 00:00:00,AB,2019,8,10,12,,10,,14.1,,0.3,,,,,,,,,,,,0,,6,,71,,93,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.11,2019-08-11 00:00:00,AB,2019,8,11,13.3,,9.6,,17,,1.1,,,,,,,,,,,,0,,4.7,,65,,94,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2019.8.12,2019-08-12 00:00:00,AB,2019,8,12,12.9,,11.6,,14.2,,1.2,,,,,,,,,,,,0,,5.1,,79,,93,
